,name,label,timezone,id,lat,lon,insee,region,label_region,id_region,zip_code
23,Arlanc-Place-Eglise,Arlanc-Place-Eglise (Arlanc),Europe/Paris,stop_area:OCE:SA:87734590,45.413238,3.724652,63010,Arlanc,Arlanc (63220),admin:fr:63010,63220
24,Arles,Arles (Arles),Europe/Paris,stop_area:OCE:SA:87753657,43.684844,4.632019,13004,Arles,Arles (13200),admin:fr:13004,13200
0,Arleux,Arleux (Arleux),Europe/Paris,stop_area:OCE:SA:87345421,50.286194,3.120676,59015,Arleux,Arleux (59151),admin:fr:59015,59151
1,Armentières,Armentières (Armentières),Europe/Paris,stop_area:OCE:SA:87286146,50.680765,2.877505,59017,Armentières,Armentières (59280),admin:fr:59017,59280
2,Arnage,Arnage (Arnage),Europe/Paris,stop_area:OCE:SA:87396549,47.928565,0.189859,72008,Arnage,Arnage (72230),admin:fr:72008,72230
3,Arnèke,Arnèke (Arnèke),Europe/Paris,stop_area:OCE:SA:87281121,50.831562,2.408436,59018,Arnèke,Arnèke (59285),admin:fr:59018,59285
4,Arpajon,Arpajon (Arpajon),Europe/Paris,stop_area:OCE:SA:87545467,48.586183,2.240918,91021,Arpajon,Arpajon (91290),admin:fr:91021,91290
5,Arraincourt,Arraincourt (Arraincourt),Europe/Paris,stop_area:OCE:SA:87192153,48.970926,6.531397,57027,Arraincourt,Arraincourt (57380),admin:fr:57027,57380
6,Arras,Arras (Arras),Europe/Paris,stop_area:OCE:SA:87342014,50.286816,2.781126,62041,Arras,Arras (62000),admin:fr:62041,62000
7,Arreau,Arreau (Arreau),Europe/Paris,stop_area:OCE:SA:87677971,42.905714,0.356875,65031,Arreau,Arreau (65240),admin:fr:65031,65240
8,Arrest-Usine-Mélius,Arrest-Usine-Mélius (Sainte-Florine),Europe/Paris,stop_area:OCE:SA:87407502,45.396363,3.326382,43185,Sainte-Florine,Sainte-Florine (43250),admin:fr:43185,43250
9,Arrou,Arrou (Commune nouvelle d'Arrou),Europe/Paris,stop_area:OCE:SA:87394486,48.099887,1.128188,28012,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou (28220-28290),admin:fr:28012,28220;28290
10,Arrou-Place-De-L'eglise,Arrou-Place-De-L'eglise (Commune nouvelle d'Arrou),Europe/Paris,stop_area:OCE:SA:87643957,48.098097,1.123007,28012,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou (28220-28290),admin:fr:28012,28220;28290
11,Ars-sur-Moselle,Ars-sur-Moselle (Ars-sur-Moselle),Europe/Paris,stop_area:OCE:SA:87192401,49.074565,6.077928,57032,Ars-sur-Moselle,Ars-sur-Moselle (57130),admin:fr:57032,57130
12,Arsonval,Arsonval (Arsonval),Europe/Paris,stop_area:OCE:SA:87215707,48.268047,4.648888,10012,Arsonval,Arsonval (10200),admin:fr:10012,10200
13,Artenay,Artenay (Artenay),Europe/Paris,stop_area:OCE:SA:87543058,48.080653,1.883355,45008,Artenay,Artenay (45410),admin:fr:45008,45410
14,Artix,Artix (Artix),Europe/Paris,stop_area:OCE:SA:87672212,43.393198,-0.570124,64061,Artix,Artix (64170),admin:fr:64061,64170
15,Arvant,Arvant (Bournoncle-Saint-Pierre),Europe/Paris,stop_area:OCE:SA:87734251,45.365383,3.310488,43038,Bournoncle-Saint-Pierre,Bournoncle-Saint-Pierre (43360),admin:fr:43038,43360
16,Arzviller-Ecole,Arzviller-Ecole (Arzviller),Europe/Paris,stop_area:OCE:SA:87463620,48.720368,7.165954,57033,Arzviller,Arzviller (57405),admin:fr:57033,57405
17,Arzviller-rue-du-Plan-I,Arzviller-rue-du-Plan-I (Arzviller),Europe/Paris,stop_area:OCE:SA:87215152,48.717693,7.164208,57033,Arzviller,Arzviller (57405),admin:fr:57033,57405
18,Ascq,Ascq (Villeneuve-d'Ascq),Europe/Paris,stop_area:OCE:SA:87286864,50.621746,3.159874,59009,Villeneuve-d'Ascq,Villeneuve-d'Ascq (59491-59650),admin:fr:59009,59491;59650
19,Ashford-International,Ashford-International (Ashford),Europe/Paris,stop_area:OCE:SA:70546606,51.143533,0.874792,,Ashford,Ashford,admin:osm:relation:2068847,
20,Asnières,Asnières (Asnières-sur-Seine),Europe/Paris,stop_area:OCE:SA:87381137,48.905777,2.283322,92004,Asnières-sur-Seine,Asnières-sur-Seine (92600),admin:fr:92004,92600
21,Aspach-Bs-Malakov,Aspach-Bs-Malakov (Aspach-le-Bas),Europe/Paris,stop_area:OCE:SA:87641928,47.761124,7.15307,68011,Aspach-le-Bas,Aspach-le-Bas (68700),admin:fr:68011,68700
22,Aspach-le-Haut-(gare),Aspach-le-Haut-(gare) (Aspach-Michelbach),Europe/Paris,stop_area:OCE:SA:87641910,47.768902,7.141682,68012,Aspach-Michelbach,Aspach-Michelbach,admin:fr:68012,
23,Aspach-le-Haut-D103/34,Aspach-le-Haut-D103/34 (Aspach-Michelbach),Europe/Paris,stop_area:OCE:SA:87641902,47.776125,7.134103,68012,Aspach-Michelbach,Aspach-Michelbach,admin:fr:68012,
24,Aspres-sur-Buech,Aspres-sur-Buech (Aspres-sur-Buëch),Europe/Paris,stop_area:OCE:SA:87763250,44.519393,5.754555,5010,Aspres-sur-Buëch,Aspres-sur-Buëch (05140),admin:fr:5010,05140
0,Assat,Assat (Assat),Europe/Paris,stop_area:OCE:SA:87672162,43.254631,-0.295222,64067,Assat,Assat (64510),admin:fr:64067,64510
1,Assier,Assier (Assier),Europe/Paris,stop_area:OCE:SA:87613075,44.674593,1.869747,46009,Assier,Assier (46320),admin:fr:46009,46320
2,Assier-Ville,Assier-Ville (Assier),Europe/Paris,stop_area:OCE:SA:87165472,44.67555,1.876936,46009,Assier,Assier (46320),admin:fr:46009,46320
3,Athis-Mons,Athis-Mons (Athis-Mons),Europe/Paris,stop_area:OCE:SA:87545251,48.712794,2.403143,91027,Athis-Mons,Athis-Mons (91200),admin:fr:91027,91200
4,Aubagne,Aubagne (Aubagne),Europe/Paris,stop_area:OCE:SA:87751750,43.296008,5.566448,13005,Aubagne,Aubagne (13400),admin:fr:13005,13400
5,Aubazine-St-Hilaire,Aubazine-St-Hilaire (Saint-Hilaire-Peyroux),Europe/Paris,stop_area:OCE:SA:87594465,45.181764,1.641725,19211,Saint-Hilaire-Peyroux,Saint-Hilaire-Peyroux (19560),admin:fr:19211,19560
6,Aube-Centre RN 26,Aube-Centre RN 26 (Aube),Europe/Paris,stop_area:OCE:SA:87391672,48.739439,0.545554,61008,Aube,Aube (61270),admin:fr:61008,61270
7,Aubecourt,Aubecourt (Rémilly),Europe/Paris,stop_area:OCE:SA:87192104,48.995552,6.428886,57572,Rémilly,Rémilly (57580),admin:fr:57572,57580
8,Aubenas-Gare-Routière,Aubenas-Gare-Routière (Aubenas),Europe/Paris,stop_area:OCE:SA:87535096,44.612264,4.407595,7019,Aubenas,Aubenas (07200),admin:fr:7019,07200
9,Aubenas-Pl.-de-la-Paix,Aubenas-Pl.-de-la-Paix (Aubenas),Europe/Paris,stop_area:OCE:SA:87337089,44.618159,4.389208,7019,Aubenas,Aubenas (07200),admin:fr:7019,07200
10,Auber,Auber (Paris),Europe/Paris,stop_area:OCE:SA:87758599,48.871808,2.330429,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
11,Aubergenville-Elisabet.,Aubergenville-Elisabet. (Aubergenville),Europe/Paris,stop_area:OCE:SA:87386730,48.971947,1.848469,78029,Aubergenville,Aubergenville (78410),admin:fr:78029,78410
12,Aubiat,Aubiat (Aubiat),Europe/Paris,stop_area:OCE:SA:87734111,45.983806,3.160515,63013,Aubiat,Aubiat (63260),admin:fr:63013,63260
13,Aubie-St-Antoine,Aubie-St-Antoine (Val de Virvée),Europe/Paris,stop_area:OCE:SA:87491233,45.015095,-0.419748,33018,Val de Virvée,Val de Virvée,admin:fr:33018,
14,Aubiet,Aubiet (Aubiet),Europe/Paris,stop_area:OCE:SA:87611764,43.649977,0.789054,32012,Aubiet,Aubiet (32270),admin:fr:32012,32270
15,Aubigné-Racan,Aubigné-Racan (Aubigné-Racan),Europe/Paris,stop_area:OCE:SA:87396572,47.687026,0.265805,72013,Aubigné-Racan,Aubigné-Racan (72800),admin:fr:72013,72800
16,Aubigny au Bac,Aubigny au Bac (Aubigny-au-Bac),Europe/Paris,stop_area:OCE:SA:87345447,50.268615,3.158755,59026,Aubigny-au-Bac,Aubigny-au-Bac (59265),admin:fr:59026,59265
17,Aubigny en Artois,Aubigny en Artois (Aubigny-en-Artois),Europe/Paris,stop_area:OCE:SA:87342246,50.352924,2.592552,62045,Aubigny-en-Artois,Aubigny-en-Artois (62690),admin:fr:62045,62690
18,Aubigny-sur-Nere-Mail,Aubigny-sur-Nere-Mail (Aubigny-sur-Nère),Europe/Paris,stop_area:OCE:SA:87314518,47.487775,2.437775,18015,Aubigny-sur-Nère,Aubigny-sur-Nère (18700),admin:fr:18015,18700
19,Aubin,Aubin (Aubin),Europe/Paris,stop_area:OCE:SA:87613224,44.527356,2.239559,12013,Aubin,Aubin (12110),admin:fr:12013,12110
20,Auboué,Auboué (Auboué),Europe/Paris,stop_area:OCE:SA:87191684,49.216148,5.971047,54028,Auboué,Auboué (54580),admin:fr:54028,54580
21,Aubrais-(les),Aubrais-(les) (Fleury-les-Aubrais),Europe/Paris,stop_area:OCE:SA:87543017,47.926917,1.906085,45147,Fleury-les-Aubrais,Fleury-les-Aubrais (45400),admin:fr:45147,45400
22,Aubrives,Aubrives (Aubrives),Europe/Paris,stop_area:OCE:SA:87172122,50.103662,4.760893,8028,Aubrives,Aubrives (08320),admin:fr:8028,08320
23,Aubusson,Aubusson (Aubusson),Europe/Paris,stop_area:OCE:SA:87597823,45.960933,2.16048,23008,Aubusson,Aubusson (23200),admin:fr:23008,23200
24,Auch,Auch (Auch),Europe/Paris,stop_area:OCE:SA:87611749,43.647108,0.596133,32013,Auch,Auch (32000),admin:fr:32013,32000
0,Audrieu,Audrieu (Audrieu),Europe/Paris,stop_area:OCE:SA:87444059,49.216093,-0.596472,14026,Audrieu,Audrieu (14250),admin:fr:14026,14250
1,Audruicq,Audruicq (Audruicq),Europe/Paris,stop_area:OCE:SA:87281428,50.875669,2.076354,62057,Audruicq,Audruicq (62370),admin:fr:62057,62370
2,Audun-le-Roman,Audun-le-Roman (Audun-le-Roman),Europe/Paris,stop_area:OCE:SA:87194357,49.366686,5.891201,54029,Audun-le-Roman,Audun-le-Roman (54560),admin:fr:54029,54560
3,Audun-le-Roman (H. V).,Audun-le-Roman (H. V). (Audun-le-Roman),Europe/Paris,stop_area:OCE:SA:87406009,49.369502,5.895087,54029,Audun-le-Roman,Audun-le-Roman (54560),admin:fr:54029,54560
4,Audun-le-Roman-JJ.,Audun-le-Roman-JJ. (Audun-le-Roman),Europe/Paris,stop_area:OCE:SA:87686378,49.368984,5.901054,54029,Audun-le-Roman,Audun-le-Roman (54560),admin:fr:54029,54560
5,Auffay,Auffay (Val-de-Scie),Europe/Paris,stop_area:OCE:SA:87415158,49.716088,1.098417,76034,Val-de-Scie,Val-de-Scie (76720-76850),admin:fr:76034,76720;76850
6,Augsburg-Hbf,Augsburg-Hbf (Augsburg),Europe/Paris,stop_area:OCE:SA:80021402,48.365403,10.885998,,Augsburg,Augsburg,admin:osm:relation:62407,
7,Aulnat-Aéroport,Aulnat-Aéroport (Aulnat),Europe/Paris,stop_area:OCE:SA:87562421,45.792149,3.161272,63019,Aulnat,Aulnat (63510),admin:fr:63019,63510
8,Aulnay-sous-Bois,Aulnay-sous-Bois (Aulnay-sous-Bois),Europe/Paris,stop_area:OCE:SA:87271411,48.931883,2.494414,93005,Aulnay-sous-Bois,Aulnay-sous-Bois (93600),admin:fr:93005,93600
9,Aulnoye Aymeries,Aulnoye Aymeries (Aulnoye-Aymeries),Europe/Paris,stop_area:OCE:SA:87295600,50.197327,3.843239,59033,Aulnoye-Aymeries,Aulnoye-Aymeries (59620),admin:fr:59033,59620
10,Aumale,Aumale (Aumale),Europe/Paris,stop_area:OCE:SA:87313767,49.765126,1.756083,76035,Aumale,Aumale (76390),admin:fr:76035,76390
11,Aumont-Aubrac,Aumont-Aubrac (Peyre-en-Aubrac),Europe/Paris,stop_area:OCE:SA:87783266,44.71814,3.283415,48009,Peyre-en-Aubrac,Peyre-en-Aubrac (48130),admin:fr:48009,48130
12,Auneau,Auneau (Roinville),Europe/Paris,stop_area:OCE:SA:87545657,48.445413,1.779718,28317,Roinville,Roinville (28700),admin:fr:28317,28700
13,Auneau-Piscine,Auneau-Piscine (Auneau-Bleury-Saint-Symphorien),Europe/Paris,stop_area:OCE:SA:87643965,48.46519,1.77752,28015,Auneau-Bleury-Saint-Symphorien,Auneau-Bleury-Saint-Symphorien,admin:fr:28015,
14,Auneau-Résistance,Auneau-Résistance (Auneau-Bleury-Saint-Symphorien),Europe/Paris,stop_area:OCE:SA:87688929,48.459512,1.772714,28015,Auneau-Bleury-Saint-Symphorien,Auneau-Bleury-Saint-Symphorien,admin:fr:28015,
15,Auneau-Texier-Gallas,Auneau-Texier-Gallas (Auneau-Bleury-Saint-Symphorien),Europe/Paris,stop_area:OCE:SA:87643973,48.459511,1.770619,28015,Auneau-Bleury-Saint-Symphorien,Auneau-Bleury-Saint-Symphorien,admin:fr:28015,
16,Auray,Auray (Auray),Europe/Paris,stop_area:OCE:SA:87476200,47.680189,-2.999999,56007,Auray,Auray (56400),admin:fr:56007,56400
17,Aurec,Aurec (Aurec-sur-Loire),Europe/Paris,stop_area:OCE:SA:87726760,45.371129,4.198434,43012,Aurec-sur-Loire,Aurec-sur-Loire (43110),admin:fr:43012,43110
18,Aurillac,Aurillac (Aurillac),Europe/Paris,stop_area:OCE:SA:87645002,44.920986,2.435547,15014,Aurillac,Aurillac (15000),admin:fr:15014,15000
19,Auterive,Auterive (Auterive),Europe/Paris,stop_area:OCE:SA:87611384,43.348835,1.468624,31033,Auterive,Auterive (31190),admin:fr:31033,31190
20,Autreville,Autreville (Autreville),Europe/Paris,stop_area:OCE:SA:87117457,48.484057,5.849124,88020,Autreville,Autreville (88300),admin:fr:88020,88300
21,Autrey,Autrey (Autrey),Europe/Paris,stop_area:OCE:SA:87144758,48.296467,6.687948,88021,Autrey,Autrey (88700),admin:fr:88021,88700
22,Autun,Autun (Autun),Europe/Paris,stop_area:OCE:SA:87694570,46.954678,4.293028,71014,Autun,Autun (71400),admin:fr:71014,71400
23,Auvers-sur-Oise,Auvers-sur-Oise (Auvers-sur-Oise),Europe/Paris,stop_area:OCE:SA:87276543,49.070608,2.175297,95039,Auvers-sur-Oise,Auvers-sur-Oise (95430),admin:fr:95039,95430
24,Auxerre-St-Gervais,Auxerre-St-Gervais (Auxerre),Europe/Paris,stop_area:OCE:SA:87683573,47.797614,3.58514,89024,Auxerre,Auxerre (89000),admin:fr:89024,89000
0,Auxon Eglise,Auxon Eglise (Auxon),Europe/Paris,stop_area:OCE:SA:87117119,48.103054,3.918328,10018,Auxon,Auxon (10130),admin:fr:10018,10130
1,Auxon-Route-Nationale,Auxon-Route-Nationale (Auxon),Europe/Paris,stop_area:OCE:SA:87429761,48.109162,3.915543,10018,Auxon,Auxon (10130),admin:fr:10018,10130
2,Auxonne,Auxonne (Tillenay),Europe/Paris,stop_area:OCE:SA:87713347,47.192909,5.377162,21639,Tillenay,Tillenay (21130),admin:fr:21639,21130
3,Av.Kennedy-Radio-France,Av.Kennedy-Radio-France (Paris),Europe/Paris,stop_area:OCE:SA:87543207,48.853083,2.280313,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
4,Avail,Avail (Issoudun),Europe/Paris,stop_area:OCE:SA:87304691,46.964073,2.05851,36088,Issoudun,Issoudun (36100),admin:fr:36088,36100
5,Avail-Halte,Avail-Halte (Saint-Georges-sur-Arnon),Europe/Paris,stop_area:OCE:SA:87689422,46.968187,2.045175,36195,Saint-Georges-sur-Arnon,Saint-Georges-sur-Arnon (36100),admin:fr:36195,36100
6,Avallon,Avallon (Avallon),Europe/Paris,stop_area:OCE:SA:87683789,47.495524,3.91253,89025,Avallon,Avallon (89200),admin:fr:89025,89200
7,Avenay,Avenay (Avenay-Val-d'Or),Europe/Paris,stop_area:OCE:SA:87171579,49.064536,4.043282,51028,Avenay-Val-d'Or,Avenay-Val-d'Or (51160),admin:fr:51028,51160
8,Avenue-Foch,Avenue-Foch (Paris),Europe/Paris,stop_area:OCE:SA:87381038,48.871829,2.276314,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
9,Avenue-Henri-Martin,Avenue-Henri-Martin (Paris),Europe/Paris,stop_area:OCE:SA:87381046,48.864224,2.2724,75056,Paris,Paris (75000-75116),admin:fr:75056,75000;75116
10,Avesnelles,Avesnelles (Avesnelles),Europe/Paris,stop_area:OCE:SA:87295725,50.118493,3.948528,59035,Avesnelles,Avesnelles (59440),admin:fr:59035,59440
11,Avesnes,Avesnes (Avesnes-sur-Helpe),Europe/Paris,stop_area:OCE:SA:87295733,50.126688,3.932939,59036,Avesnes-sur-Helpe,Avesnes-sur-Helpe (59440),admin:fr:59036,59440
12,Avignon-Centre,Avignon-Centre (Avignon),Europe/Paris,stop_area:OCE:SA:87765008,43.941877,4.805262,84007,Avignon,Avignon (84000),admin:fr:84007,84000
13,Avignon-TGV,Avignon-TGV (Avignon),Europe/Paris,stop_area:OCE:SA:87318964,43.921964,4.786154,84007,Avignon,Avignon (84000),admin:fr:84007,84000
14,Avignonet,Avignonet (Avignonet-Lauragais),Europe/Paris,stop_area:OCE:SA:87616011,43.363885,1.787767,31037,Avignonet-Lauragais,Avignonet-Lauragais (31290),admin:fr:31037,31290
15,Avion,Avion (Avion),Europe/Paris,stop_area:OCE:SA:87342584,50.407174,2.83369,62065,Avion,Avion (62210),admin:fr:62065,62210
16,Avord,Avord (Avord),Europe/Paris,stop_area:OCE:SA:87576439,47.034779,2.652604,18018,Avord,Avord (18520),admin:fr:18018,18520
17,Avoudrey,Avoudrey (Avoudrey),Europe/Paris,stop_area:OCE:SA:87718551,47.129855,6.434848,25039,Avoudrey,Avoudrey (25690),admin:fr:25039,25690
18,Avranches,Avranches (Avranches),Europe/Paris,stop_area:OCE:SA:87448514,48.690409,-1.369974,50025,Avranches,Avranches,admin:fr:50025,
19,Avrechy,Avrechy (Avrechy),Europe/Paris,stop_area:OCE:SA:87313296,49.444526,2.417901,60034,Avrechy,Avrechy (60130),admin:fr:60034,60130
20,Avrée,Avrée (Lanty),Europe/Paris,stop_area:OCE:SA:87691725,46.810672,3.852822,58139,Lanty,Lanty (58250),admin:fr:58139,58250
21,Avricourt (Café St Nic),Avricourt (Café St Nic) (Avricourt),Europe/Paris,stop_area:OCE:SA:87407049,48.650525,6.806213,57042,Avricourt,Avricourt (57810),admin:fr:57042,57810
22,Avricourt (Rue de Lorr),Avricourt (Rue de Lorr) (Avricourt),Europe/Paris,stop_area:OCE:SA:87407056,48.650093,6.812888,57042,Avricourt,Avricourt (57810),admin:fr:57042,57810
23,Ax-les-Thermes,Ax-les-Thermes (Ax-les-Thermes),Europe/Paris,stop_area:OCE:SA:87611533,42.724805,1.833315,9032,Ax-les-Thermes,Ax-les-Thermes (09110),admin:fr:9032,09110
24,Ay,Ay (Aÿ-Champagne),Europe/Paris,stop_area:OCE:SA:87171561,49.048792,4.001644,51030,Aÿ-Champagne,Aÿ-Champagne,admin:fr:51030,
0,Aytre.-Plage,Aytre.-Plage (Aytré),Europe/Paris,stop_area:OCE:SA:87437806,46.127572,-1.128414,17028,Aytré,Aytré (17440),admin:fr:17028,17440
1,Azay-le-Rideau,Azay-le-Rideau (Azay-le-Rideau),Europe/Paris,stop_area:OCE:SA:87571638,47.266246,0.447778,37014,Azay-le-Rideau,Azay-le-Rideau (37190),admin:fr:37014,37190
2,Azay-le-Rideau(Mairie),Azay-le-Rideau(Mairie) (Azay-le-Rideau),Europe/Paris,stop_area:OCE:SA:87110296,47.26189,0.465921,37014,Azay-le-Rideau,Azay-le-Rideau (37190),admin:fr:37014,37190
3,Azay-Rivieres,Azay-Rivieres (Azay-sur-Indre),Europe/Paris,stop_area:OCE:SA:87644039,47.209205,0.946165,37016,Azay-sur-Indre,Azay-sur-Indre (37310),admin:fr:37016,37310
4,Azay-sur-Cher,Azay-sur-Cher (Montlouis-sur-Loire),Europe/Paris,stop_area:OCE:SA:87574442,47.365095,0.859978,37156,Montlouis-sur-Loire,Montlouis-sur-Loire (37270),admin:fr:37156,37270
5,Azay-sur-Indre-Le Parad,Azay-sur-Indre-Le Parad (Azay-sur-Indre),Europe/Paris,stop_area:OCE:SA:87115337,47.209438,0.946106,37016,Azay-sur-Indre,Azay-sur-Indre (37310),admin:fr:37016,37310
6,Azerailles,Azerailles (Azerailles),Europe/Paris,stop_area:OCE:SA:87141408,48.491271,6.69614,54038,Azerailles,Azerailles (54122),admin:fr:54038,54122
7,Babinière,Babinière (La Chapelle-sur-Erdre),Europe/Paris,stop_area:OCE:SA:87590349,47.259109,-1.545327,44035,La Chapelle-sur-Erdre,La Chapelle-sur-Erdre (44240),admin:fr:44035,44240
8,Baccarat,Baccarat (Baccarat),Europe/Paris,stop_area:OCE:SA:87141416,48.452278,6.744065,54039,Baccarat,Baccarat (54120),admin:fr:54039,54120
9,Baden-Baden,Baden-Baden (Baden-Baden),Europe/Paris,stop_area:OCE:SA:80142778,48.790303,8.191193999999999,,Baden-Baden,Baden-Baden,admin:osm:relation:62340,
10,Bagiry,Bagiry (Bagiry),Europe/Paris,stop_area:OCE:SA:87170357,42.97584,0.625277,31041,Bagiry,Bagiry (31510),admin:fr:31041,31510
11,Bagnac,Bagnac (Bagnac-sur-Célé),Europe/Paris,stop_area:OCE:SA:87613604,44.66528,2.160163,46015,Bagnac-sur-Célé,Bagnac-sur-Célé (46270),admin:fr:46015,46270
12,Bagneaux-sur-Loing,Bagneaux-sur-Loing (Bagneaux-sur-Loing),Europe/Paris,stop_area:OCE:SA:87684191,48.230721,2.703253,77016,Bagneaux-sur-Loing,Bagneaux-sur-Loing (77167),admin:fr:77016,77167
13,Bagneux,Bagneux (Cachan),Europe/Paris,stop_area:OCE:SA:87758680,48.793211,2.321012,94016,Cachan,Cachan (94230),admin:fr:94016,94230
14,Bagnoles- Orne Egl.Mad.,Bagnoles- Orne Egl.Mad. (Bagnoles-de-l'Orne-Normandie),Europe/Paris,stop_area:OCE:SA:87449330,48.549719,-0.424727,61483,Bagnoles-de-l'Orne-Normandie,Bagnoles-de-l'Orne-Normandie (61140-61600),admin:fr:61483,61140;61600
15,Bagnoles-de-l'Orne O.T.,Bagnoles-de-l'Orne O.T. (Bagnoles-de-l'Orne-Normandie),Europe/Paris,stop_area:OCE:SA:87352484,48.557217,-0.412509,61483,Bagnoles-de-l'Orne-Normandie,Bagnoles-de-l'Orne-Normandie (61140-61600),admin:fr:61483,61140;61600
16,Bagnols-Chadenet,Bagnols-Chadenet (Chadenet),Europe/Paris,stop_area:OCE:SA:87783647,44.528315,3.628142,48037,Chadenet,Chadenet (48190),admin:fr:48037,48190
17,Baillargues,Baillargues (Baillargues),Europe/Paris,stop_area:OCE:SA:87773457,43.653117,4.006689,34022,Baillargues,Baillargues (34670),admin:fr:34022,34670
18,Bailleau-le-Pin,Bailleau-le-Pin (Bailleau-le-Pin),Europe/Paris,stop_area:OCE:SA:87394411,48.36683,1.325031,28021,Bailleau-le-Pin,Bailleau-le-Pin (28120),admin:fr:28021,28120
19,Bailleul (Nord),Bailleul (Nord) (Bailleul),Europe/Paris,stop_area:OCE:SA:87286179,50.729122,2.7345,59043,Bailleul,Bailleul (59270),admin:fr:59043,59270
20,Bailleul Sir Berthoult,Bailleul Sir Berthoult (Bailleul-Sir-Berthoult),Europe/Paris,stop_area:OCE:SA:87342592,50.335313,2.841099,62073,Bailleul-Sir-Berthoult,Bailleul-Sir-Berthoult (62580),admin:fr:62073,62580
21,Bains-les-Bains,Bains-les-Bains (Le Clerjus),Europe/Paris,stop_area:OCE:SA:87144147,47.981215,6.295184,88108,Le Clerjus,Le Clerjus (88240),admin:fr:88108,88240
22,Baisieux,Baisieux (Baisieux),Europe/Paris,stop_area:OCE:SA:87286872,50.618346,3.23469,59044,Baisieux,Baisieux (59780),admin:fr:59044,59780
23,Balagny-St-Epin,Balagny-St-Epin (Balagny-sur-Thérain),Europe/Paris,stop_area:OCE:SA:87313569,49.294288,2.343999,60044,Balagny-sur-Thérain,Balagny-sur-Thérain (60250),admin:fr:60044,60250
24,Balbigny,Balbigny (Balbigny),Europe/Paris,stop_area:OCE:SA:87726869,45.817785,4.187385,42011,Balbigny,Balbigny (42510),admin:fr:42011,42510
0,Balbigny Gare Routière,Balbigny Gare Routière (Balbigny),Europe/Paris,stop_area:OCE:SA:87698399,45.817749,4.187397,42011,Balbigny,Balbigny (42510),admin:fr:42011,42510
1,Bâle-St-Jean,Bâle-St-Jean (Basel),Europe/Paris,stop_area:OCE:SA:87187930,47.570369,7.5728,,Basel,Basel,admin:osm:relation:1683619,
2,Ballan,Ballan (Ballan-Miré),Europe/Paris,stop_area:OCE:SA:87571604,47.336758,0.61808,37018,Ballan-Miré,Ballan-Miré (37510),admin:fr:37018,37510
3,Ballancourt,Ballancourt (Ballancourt-sur-Essonne),Europe/Paris,stop_area:OCE:SA:87681437,48.532433,2.371283,91045,Ballancourt-sur-Essonne,Ballancourt-sur-Essonne (91610),admin:fr:91045,91610
4,Balsieges-Arrêt-RN88,Balsieges-Arrêt-RN88 (Balsièges),Europe/Paris,stop_area:OCE:SA:87640656,44.482325,3.456205,48016,Balsièges,Balsièges (48000),admin:fr:48016,48000
5,Balsieges-Bourg,Balsieges-Bourg (Balsièges),Europe/Paris,stop_area:OCE:SA:87111864,44.482274,3.456858,48016,Balsièges,Balsièges (48000),admin:fr:48016,48000
6,Banassac-la-Canourgue,Banassac-la-Canourgue (Banassac-Canilhac),Europe/Paris,stop_area:OCE:SA:87783324,44.447642,3.19621,48017,Banassac-Canilhac,Banassac-Canilhac,admin:fr:48017,
7,Bandol,Bandol (Bandol),Europe/Paris,stop_area:OCE:SA:87755223,43.140333,5.750133,83009,Bandol,Bandol (83150),admin:fr:83009,83150
